item_id,order_id,user_id,product_name,category,brand,quantity,unit_price_sgd,line_total_sgd,on_promotion
I0002451,O000502,U0061,Sanitary Pads,Baby and Family Care,Huggies,1,5.31,5.31,False
I0002452,O000502,U0061,Sunscreen,Toiletries and Personal Care,Darlie,2,5.76,11.52,False
I0002453,O000502,U0061,Bottle Brush,Kitchen Essentials,Scotch-Brite,1,6.22,6.22,False
I0002454,O000503,U0062,Tissue Paper,Baby and Family Care,Dettol,3,24.8,74.4,True
I0002455,O000503,U0062,Shampoo,Toiletries and Personal Care,Dove,1,6.14,6.14,False
I0002456,O000503,U0062,Candles,Kitchen Essentials,Giant Brand,2,10.08,20.16,False
I0002457,O000504,U0062,Cotton Buds,Toiletries and Personal Care,Colgate,2,7.35,14.7,False
I0002458,O000504,U0062,Sanitary Pads,Baby and Family Care,Mamypoko,1,3.34,3.34,False
I0002459,O000504,U0062,Scouring Pad,Kitchen Essentials,3M,3,19.59,58.77,False
I0002460,O000504,U0062,Dishwasher Tablets,Kitchen Essentials,Scotch-Brite,2,18.34,36.68,False
I0002461,O000504,U0062,Matches,Kitchen Essentials,3M,2,12.27,24.54,False
I0002462,O000504,U0062,Baby Shampoo,Baby and Family Care,Huggies,1,12.17,12.17,True
I0002463,O000504,U0062,Matches,Kitchen Essentials,Glad,1,22.21,22.21,True
I0002464,O000504,U0062,Dish Rack,Kitchen Essentials,Giant Brand,2,17.02,34.04,False
I0002465,O000505,U0062,Floss,Toiletries and Personal Care,Colgate,2,11.23,22.46,False
I0002466,O000505,U0062,Feminine Wash,Baby and Family Care,Mamypoko,2,2.68,5.36,False
I0002467,O000505,U0062,Razor,Toiletries and Personal Care,Darlie,1,20.03,20.03,False
I0002468,O000505,U0062,Mouthwash,Toiletries and Personal Care,Dove,1,5.16,5.16,False
I0002469,O000505,U0062,Dish Soap,Kitchen Essentials,Glad,2,10.76,21.52,False
I0002470,O000505,U0062,Tissue Paper,Baby and Family Care,Kotex,3,18.88,56.64,False
I0002471,O000505,U0062,Diapers,Baby and Family Care,Dettol,3,19.58,58.74,True
I0002472,O000506,U0062,Broom,Cleaning Supplies,Giant Brand,2,24.2,48.4,True
I0002473,O000506,U0062,Candles,Kitchen Essentials,3M,2,20.47,40.94,False
I0002474,O000507,U0062,Cling Wrap,Kitchen Essentials,Giant Brand,2,17.8,35.6,False
I0002475,O000507,U0062,Dishwasher Tablets,Kitchen Essentials,Scotch-Brite,2,3.93,7.86,False
I0002476,O000508,U0062,Candles,Kitchen Essentials,Giant Brand,1,5.56,5.56,True
I0002477,O000508,U0062,Panty Liners,Baby and Family Care,Johnson and Johnson,1,6.68,6.68,False
I0002478,O000508,U0062,Sanitary Pads,Baby and Family Care,Johnson and Johnson,1,4.89,4.89,False
I0002479,O000508,U0062,Hand Sanitiser,Baby and Family Care,Johnson and Johnson,3,22.16,66.48,False
I0002480,O000508,U0062,Tissue Paper,Baby and Family Care,Mamypoko,3,18.79,56.37,False
I0002481,O000508,U0062,Air Freshener,Cleaning Supplies,Mr Muscle,2,8.6,17.2,False
I0002482,O000509,U0062,Sunscreen,Toiletries and Personal Care,Nivea,2,1.78,3.56,False
I0002483,O000509,U0062,Floor Cleaner,Cleaning Supplies,Mr Muscle,3,17.55,52.65,False
I0002484,O000509,U0062,Bleach,Cleaning Supplies,Giant Brand,2,5.95,11.9,False
I0002485,O000509,U0062,Cotton Buds,Toiletries and Personal Care,Gatsby,1,10.84,10.84,False
I0002486,O000509,U0062,Sunscreen,Toiletries and Personal Care,Gatsby,2,11.23,22.46,False
I0002487,O000509,U0062,Floss,Toiletries and Personal Care,Darlie,2,20.18,40.36,True
I0002488,O000510,U0062,Shampoo,Toiletries and Personal Care,Colgate,3,3.47,10.41,False
I0002489,O000510,U0062,Sanitary Pads,Baby and Family Care,Kotex,3,23.29,69.87,True
I0002490,O000510,U0062,Aluminium Foil,Kitchen Essentials,Glad,2,6.63,13.26,True
I0002491,O000510,U0062,Moisturiser,Toiletries and Personal Care,Darlie,1,11.74,11.74,False
I0002492,O000510,U0062,Sponge,Cleaning Supplies,Kao,1,20.93,20.93,False
I0002493,O000511,U0062,Baby Powder,Baby and Family Care,Kotex,3,2.14,6.42,False
I0002494,O000511,U0062,Diapers,Baby and Family Care,Mamypoko,3,4.01,12.03,False
I0002495,O000512,U0062,Shampoo,Toiletries and Personal Care,Gatsby,1,3.01,3.01,False
I0002496,O000512,U0062,Dish Rack,Kitchen Essentials,Sunlight,1,19.88,19.88,False
I0002497,O000512,U0062,Candles,Kitchen Essentials,Glad,3,5.11,15.33,False
I0002498,O000512,U0062,Floss,Toiletries and Personal Care,Darlie,2,22.5,45.0,True
I0002499,O000512,U0062,Deodorant,Toiletries and Personal Care,Colgate,2,14.57,29.14,True
I0002500,O000512,U0062,Wet Wipes,Baby and Family Care,Mamypoko,3,1.52,4.56,False
I0002501,O000513,U0062,Deodorant,Toiletries and Personal Care,Darlie,1,21.05,21.05,False
I0002502,O000513,U0062,Panty Liners,Baby and Family Care,Dettol,3,10.94,32.82,False
I0002503,O000513,U0062,Wet Wipes,Baby and Family Care,Huggies,3,11.73,35.19,True
I0002504,O000513,U0062,Bottle Brush,Kitchen Essentials,Sunlight,3,4.81,14.43,False
I0002505,O000513,U0062,Trash Bags,Cleaning Supplies,Dettol,1,5.8,5.8,False
I0002506,O000514,U0062,Baby Wipes,Baby and Family Care,Huggies,2,18.72,37.44,False
I0002507,O000514,U0062,Washing Machine Cleaner,Laundry,Dynamo,1,12.57,12.57,False
I0002508,O000514,U0062,Conditioner,Toiletries and Personal Care,Nivea,3,15.46,46.38,False
I0002509,O000514,U0062,Deodorant,Toiletries and Personal Care,Dove,3,5.28,15.84,False
I0002510,O000514,U0062,Shaving Cream,Toiletries and Personal Care,Dove,1,6.65,6.65,False
I0002511,O000514,U0062,Scouring Pad,Kitchen Essentials,Sunlight,1,1.63,1.63,False
I0002512,O000515,U0063,Baby Bottle Brush,Baby and Family Care,Huggies,1,9.06,9.06,True
I0002513,O000515,U0063,Bar Soap,Toiletries and Personal Care,Pantene,3,22.63,67.89,False
I0002514,O000515,U0063,Sanitary Pads,Baby and Family Care,Kotex,3,5.3,15.9,False
I0002515,O000516,U0063,Ironing Board Cover,Laundry,Dynamo,1,12.1,12.1,False
I0002516,O000516,U0063,Fabric Softener,Laundry,Breeze,1,21.66,21.66,True
I0002517,O000516,U0063,Baby Bottle Brush,Baby and Family Care,Kotex,3,22.48,67.44,False
I0002518,O000516,U0063,Drain Cleaner,Cleaning Supplies,Cif,2,11.08,22.16,False
I0002519,O000516,U0063,Washing Machine Cleaner,Laundry,Dynamo,3,24.14,72.42,False
I0002520,O000516,U0063,Diapers,Baby and Family Care,Dettol,1,10.84,10.84,True
I0002521,O000516,U0063,Tissue Paper,Baby and Family Care,Huggies,1,24.37,24.37,True
I0002522,O000516,U0063,Baby Wipes,Baby and Family Care,Mamypoko,1,22.65,22.65,False
I0002523,O000517,U0063,Dryer Sheets,Laundry,Downy,2,22.6,45.2,False
I0002524,O000517,U0063,Baby Shampoo,Baby and Family Care,Kotex,2,9.15,18.3,False
I0002525,O000517,U0063,Candles,Kitchen Essentials,Sunlight,2,23.89,47.78,False
I0002526,O000517,U0063,Washing Machine Cleaner,Laundry,Dynamo,2,19.25,38.5,False
I0002527,O000517,U0063,Rubber Gloves,Cleaning Supplies,Dettol,3,22.62,67.86,False
I0002528,O000517,U0063,Washing Machine Cleaner,Laundry,Vanish,1,19.6,19.6,False
I0002529,O000517,U0063,Fabric Softener,Laundry,Breeze,1,12.33,12.33,False
I0002530,O000518,U0063,Laundry Bags,Laundry,Downy,3,17.78,53.34,False
I0002531,O000518,U0063,Diapers,Baby and Family Care,Mamypoko,3,10.68,32.04,False
I0002532,O000518,U0063,Facial Cleanser,Toiletries and Personal Care,Nivea,2,19.45,38.9,False
I0002533,O000518,U0063,Baby Lotion,Baby and Family Care,Mamypoko,2,12.03,24.06,False
I0002534,O000518,U0063,Clothespins,Laundry,Downy,2,9.16,18.32,False
I0002535,O000518,U0063,Cling Wrap,Kitchen Essentials,Sunlight,2,18.85,37.7,False
I0002536,O000519,U0063,Baby Powder,Baby and Family Care,Kotex,2,11.44,22.88,False
I0002537,O000519,U0063,Fabric Softener,Laundry,Attack,3,10.81,32.43,True
I0002538,O000519,U0063,Ironing Board Cover,Laundry,Breeze,2,17.62,35.24,False
I0002539,O000519,U0063,Ironing Board Cover,Laundry,Attack,2,11.03,22.06,True
I0002540,O000520,U0063,Nappy Rash Cream,Baby and Family Care,Johnson and Johnson,1,11.16,11.16,True
I0002541,O000520,U0063,Laundry Bags,Laundry,Vanish,1,10.87,10.87,False
I0002542,O000520,U0063,Mop,Cleaning Supplies,Kao,2,19.75,39.5,False
I0002543,O000520,U0063,Feminine Wash,Baby and Family Care,Huggies,3,5.42,16.26,False
I0002544,O000520,U0063,Wet Wipes,Baby and Family Care,Huggies,2,24.17,48.34,True
I0002545,O000520,U0063,Glass Cleaner,Cleaning Supplies,Cif,2,4.78,9.56,False
I0002546,O000521,U0063,Baby Wipes,Baby and Family Care,Huggies,3,5.71,17.13,False
I0002547,O000521,U0063,Dryer Sheets,Laundry,Dynamo,1,1.51,1.51,False
I0002548,O000521,U0063,Baby Bottle Brush,Baby and Family Care,Huggies,2,12.84,25.68,False
I0002549,O000521,U0063,Wet Wipes,Baby and Family Care,Kotex,3,18.82,56.46,False
I0002550,O000522,U0063,Wet Wipes,Baby and Family Care,Huggies,1,23.25,23.25,False
I0002551,O000522,U0063,Diapers,Baby and Family Care,Huggies,1,6.5,6.5,False
I0002552,O000522,U0063,Bottle Brush,Kitchen Essentials,Giant Brand,1,15.42,15.42,False
I0002553,O000522,U0063,Washing Machine Cleaner,Laundry,Downy,1,22.91,22.91,False
I0002554,O000523,U0063,Clothespins,Laundry,Downy,2,24.5,49.0,False
I0002555,O000523,U0063,Toothbrush,Toiletries and Personal Care,Darlie,2,14.88,29.76,False
I0002556,O000524,U0063,Aluminium Foil,Kitchen Essentials,Sunlight,3,12.59,37.77,False
I0002557,O000524,U0063,Baby Wipes,Baby and Family Care,Huggies,1,16.33,16.33,True
I0002558,O000524,U0063,Baby Lotion,Baby and Family Care,Huggies,1,7.88,7.88,False
I0002559,O000524,U0063,Body Wash,Toiletries and Personal Care,Pantene,3,15.49,46.47,True
I0002560,O000524,U0063,Feminine Wash,Baby and Family Care,Dettol,3,22.71,68.13,False
I0002561,O000524,U0063,Rubber Gloves,Cleaning Supplies,Mr Muscle,1,10.38,10.38,False
I0002562,O000524,U0063,Feminine Wash,Baby and Family Care,Johnson and Johnson,3,15.54,46.62,False
I0002563,O000525,U0063,Trash Bags,Cleaning Supplies,Cif,1,15.81,15.81,False
I0002564,O000525,U0063,Washing Machine Cleaner,Laundry,Vanish,2,20.14,40.28,False
I0002565,O000525,U0063,Panty Liners,Baby and Family Care,Johnson and Johnson,3,8.28,24.84,False
I0002566,O000525,U0063,Wet Wipes,Baby and Family Care,Kotex,2,9.17,18.34,True
I0002567,O000525,U0063,Shampoo,Toiletries and Personal Care,Nivea,1,8.84,8.84,False
I0002568,O000526,U0064,Drain Cleaner,Cleaning Supplies,Dettol,1,17.99,17.99,False
I0002569,O000526,U0064,Shampoo,Toiletries and Personal Care,Gatsby,1,10.77,10.77,False
I0002570,O000526,U0064,Feminine Wash,Baby and Family Care,Huggies,3,19.81,59.43,True
I0002571,O000526,U0064,Sponge,Cleaning Supplies,Kao,2,5.19,10.38,False
I0002572,O000527,U0064,Clothespins,Laundry,Attack,2,5.52,11.04,False
I0002573,O000527,U0064,Washing Machine Cleaner,Laundry,Downy,3,21.69,65.07,True
I0002574,O000527,U0064,Sponge,Cleaning Supplies,Mr Muscle,2,10.15,20.3,True
I0002575,O000527,U0064,Ironing Board Cover,Laundry,Dynamo,3,21.51,64.53,True
I0002576,O000528,U0064,Mop,Cleaning Supplies,Mr Muscle,2,12.58,25.16,False
I0002577,O000528,U0064,Washing Machine Cleaner,Laundry,Downy,2,11.8,23.6,False
I0002578,O000529,U0064,Laundry Detergent,Laundry,Dynamo,2,15.14,30.28,False
I0002579,O000529,U0064,Laundry Detergent,Laundry,Downy,2,8.3,16.6,False
I0002580,O000529,U0064,Ironing Board Cover,Laundry,Downy,2,13.5,27.0,True
I0002581,O000529,U0064,Rubber Gloves,Cleaning Supplies,Cif,2,3.45,6.9,False
I0002582,O000529,U0064,Conditioner,Toiletries and Personal Care,Gatsby,3,23.08,69.24,False
I0002583,O000529,U0064,Body Wash,Toiletries and Personal Care,Nivea,2,13.39,26.78,False
I0002584,O000529,U0064,Ironing Board Cover,Laundry,Dynamo,2,20.17,40.34,False
I0002585,O000529,U0064,Shampoo,Toiletries and Personal Care,Colgate,3,11.72,35.16,False
I0002586,O000530,U0064,Laundry Bags,Laundry,Breeze,2,21.05,42.1,True
I0002587,O000530,U0064,Cotton Buds,Toiletries and Personal Care,Darlie,3,2.68,8.04,False
I0002588,O000530,U0064,Deodorant,Toiletries and Personal Care,Darlie,3,12.74,38.22,False
I0002589,O000531,U0065,Feminine Wash,Baby and Family Care,Mamypoko,3,20.51,61.53,False
I0002590,O000531,U0065,Trash Bags,Cleaning Supplies,Cif,1,20.62,20.62,True
I0002591,O000531,U0065,Scrubbing Brush,Cleaning Supplies,Kao,3,20.16,60.48,False
I0002592,O000531,U0065,Multi-Purpose Spray,Cleaning Supplies,Giant Brand,3,15.02,45.06,False
I0002593,O000531,U0065,Broom,Cleaning Supplies,Dettol,3,15.5,46.5,False
I0002594,O000532,U0065,Rubber Bands,Kitchen Essentials,Glad,1,3.74,3.74,True
I0002595,O000532,U0065,Bottle Brush,Kitchen Essentials,Glad,2,5.5,11.0,False
I0002596,O000532,U0065,Scouring Pad,Kitchen Essentials,3M,2,16.05,32.1,False
I0002597,O000533,U0065,Dishwasher Tablets,Kitchen Essentials,Giant Brand,2,16.43,32.86,False
I0002598,O000533,U0065,Scrubbing Brush,Cleaning Supplies,Giant Brand,3,4.11,12.33,False
I0002599,O000533,U0065,Laundry Bags,Laundry,Breeze,3,15.22,45.66,False
I0002600,O000534,U0065,Rubber Bands,Kitchen Essentials,Sunlight,2,1.84,3.68,False
I0002601,O000534,U0065,Trash Bags,Cleaning Supplies,Mr Muscle,2,20.56,41.12,False
I0002602,O000534,U0065,Drain Cleaner,Cleaning Supplies,Kao,2,19.37,38.74,True
I0002603,O000534,U0065,Laundry Bags,Laundry,Dynamo,1,5.78,5.78,True
I0002604,O000534,U0065,Bottle Brush,Kitchen Essentials,3M,2,19.17,38.34,False
I0002605,O000534,U0065,Clothespins,Laundry,Attack,1,15.83,15.83,False
I0002606,O000535,U0065,Fabric Softener,Laundry,Attack,3,23.05,69.15,False
I0002607,O000535,U0065,Cling Wrap,Kitchen Essentials,Scotch-Brite,1,11.96,11.96,False
I0002608,O000535,U0065,Toilet Bowl Cleaner,Cleaning Supplies,Giant Brand,2,23.23,46.46,False
I0002609,O000535,U0065,Dishwasher Tablets,Kitchen Essentials,Sunlight,3,20.98,62.94,False
I0002610,O000536,U0065,Air Freshener,Cleaning Supplies,Cif,1,17.32,17.32,True
I0002611,O000536,U0065,Broom,Cleaning Supplies,Giant Brand,1,20.0,20.0,True
I0002612,O000536,U0065,Floor Cleaner,Cleaning Supplies,Giant Brand,2,8.72,17.44,False
I0002613,O000536,U0065,Washing Machine Cleaner,Laundry,Downy,3,11.52,34.56,False
I0002614,O000536,U0065,Floss,Toiletries and Personal Care,Nivea,1,21.61,21.61,False
I0002615,O000536,U0065,Air Freshener,Cleaning Supplies,Dettol,1,8.53,8.53,False
I0002616,O000536,U0065,Laundry Bags,Laundry,Vanish,3,20.18,60.54,False
I0002617,O000537,U0065,Disinfectant Wipes,Cleaning Supplies,Cif,3,9.69,29.07,False
I0002618,O000537,U0065,Broom,Cleaning Supplies,Cif,2,7.19,14.38,False
I0002619,O000537,U0065,Cling Wrap,Kitchen Essentials,Glad,3,9.06,27.18,False
I0002620,O000538,U0065,Broom,Cleaning Supplies,Dettol,3,9.36,28.08,False
I0002621,O000538,U0065,Dish Rack,Kitchen Essentials,3M,1,9.89,9.89,False
I0002622,O000538,U0065,Kitchen Roll,Kitchen Essentials,Glad,1,10.73,10.73,False
I0002623,O000538,U0065,Floor Cleaner,Cleaning Supplies,Giant Brand,1,12.58,12.58,True
I0002624,O000539,U0065,Kitchen Roll,Kitchen Essentials,Giant Brand,1,9.56,9.56,True
I0002625,O000539,U0065,Clothespins,Laundry,Breeze,2,7.53,15.06,False
I0002626,O000539,U0065,Bleach,Cleaning Supplies,Dettol,1,16.15,16.15,False
I0002627,O000539,U0065,Floss,Toiletries and Personal Care,Gatsby,1,9.37,9.37,False
I0002628,O000539,U0065,Trash Bags,Cleaning Supplies,Kao,2,2.51,5.02,False
I0002629,O000539,U0065,Bleach,Cleaning Supplies,Giant Brand,3,1.53,4.59,False
I0002630,O000540,U0065,Ziplock Bags,Kitchen Essentials,Scotch-Brite,3,22.0,66.0,False
I0002631,O000540,U0065,Sponge,Cleaning Supplies,Kao,1,13.93,13.93,False
I0002632,O000540,U0065,Disinfectant Wipes,Cleaning Supplies,Dettol,3,11.18,33.54,False
I0002633,O000540,U0065,Cling Wrap,Kitchen Essentials,Glad,3,19.27,57.81,False
I0002634,O000540,U0065,Cling Wrap,Kitchen Essentials,Sunlight,3,5.58,16.74,False
I0002635,O000541,U0066,Bottle Brush,Kitchen Essentials,Glad,1,21.61,21.61,True
I0002636,O000541,U0066,Mouthwash,Toiletries and Personal Care,Nivea,3,22.48,67.44,True
I0002637,O000541,U0066,Broom,Cleaning Supplies,Mr Muscle,1,2.0,2.0,False
I0002638,O000541,U0066,Panty Liners,Baby and Family Care,Kotex,1,20.04,20.04,False
I0002639,O000542,U0066,Bleach,Cleaning Supplies,Cif,3,13.34,40.02,False
I0002640,O000542,U0066,Broom,Cleaning Supplies,Cif,3,12.54,37.62,False
I0002641,O000542,U0066,Scrubbing Brush,Cleaning Supplies,Cif,3,7.0,21.0,False
I0002642,O000542,U0066,Cotton Buds,Toiletries and Personal Care,Dove,2,3.72,7.44,False
I0002643,O000542,U0066,Sponge,Cleaning Supplies,Dettol,2,6.04,12.08,False
I0002644,O000542,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Cif,3,4.5,13.5,True
I0002645,O000542,U0066,Glass Cleaner,Cleaning Supplies,Dettol,2,3.09,6.18,False
I0002646,O000542,U0066,Shampoo,Toiletries and Personal Care,Dove,3,2.32,6.96,False
I0002647,O000543,U0066,Bleach,Cleaning Supplies,Dettol,1,18.12,18.12,False
I0002648,O000543,U0066,Trash Bags,Cleaning Supplies,Mr Muscle,1,14.78,14.78,True
I0002649,O000543,U0066,Air Freshener,Cleaning Supplies,Cif,3,16.62,49.86,True
I0002650,O000543,U0066,Sponge,Cleaning Supplies,Mr Muscle,1,23.94,23.94,False
I0002651,O000544,U0066,Trash Bags,Cleaning Supplies,Giant Brand,2,5.05,10.1,False
I0002652,O000544,U0066,Sponge,Cleaning Supplies,Kao,1,5.81,5.81,False
I0002653,O000544,U0066,Baby Powder,Baby and Family Care,Johnson and Johnson,1,5.86,5.86,True
I0002654,O000544,U0066,Candles,Kitchen Essentials,Scotch-Brite,1,11.35,11.35,True
I0002655,O000544,U0066,Multi-Purpose Spray,Cleaning Supplies,Dettol,1,8.68,8.68,False
I0002656,O000545,U0066,Glass Cleaner,Cleaning Supplies,Giant Brand,2,12.04,24.08,False
I0002657,O000545,U0066,Glass Cleaner,Cleaning Supplies,Dettol,1,15.47,15.47,False
I0002658,O000546,U0066,Bleach,Cleaning Supplies,Giant Brand,2,6.12,12.24,False
I0002659,O000546,U0066,Floor Cleaner,Cleaning Supplies,Mr Muscle,2,12.68,25.36,False
I0002660,O000546,U0066,Broom,Cleaning Supplies,Cif,1,9.34,9.34,False
I0002661,O000546,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Kao,1,15.96,15.96,True
I0002662,O000546,U0066,Glass Cleaner,Cleaning Supplies,Kao,1,5.27,5.27,True
I0002663,O000547,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Kao,2,4.85,9.7,True
I0002664,O000547,U0066,Body Wash,Toiletries and Personal Care,Colgate,3,19.68,59.04,False
I0002665,O000547,U0066,Stain Remover,Laundry,Dynamo,3,5.43,16.29,False
I0002666,O000547,U0066,Fabric Softener,Laundry,Dynamo,2,7.54,15.08,True
I0002667,O000547,U0066,Glass Cleaner,Cleaning Supplies,Cif,2,8.39,16.78,False
I0002668,O000547,U0066,Trash Bags,Cleaning Supplies,Mr Muscle,1,3.68,3.68,False
I0002669,O000548,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Cif,3,22.98,68.94,False
I0002670,O000548,U0066,Bleach,Cleaning Supplies,Mr Muscle,3,20.85,62.55,False
I0002671,O000548,U0066,Glass Cleaner,Cleaning Supplies,Kao,3,2.03,6.09,False
I0002672,O000548,U0066,Rubber Gloves,Cleaning Supplies,Mr Muscle,2,3.72,7.44,False
I0002673,O000548,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Kao,3,20.73,62.19,False
I0002674,O000548,U0066,Rubber Gloves,Cleaning Supplies,Cif,2,23.78,47.56,False
I0002675,O000549,U0066,Glass Cleaner,Cleaning Supplies,Dettol,1,15.01,15.01,True
I0002676,O000549,U0066,Clothespins,Laundry,Attack,1,5.51,5.51,False
I0002677,O000550,U0066,Scrubbing Brush,Cleaning Supplies,Kao,2,12.76,25.52,False
I0002678,O000550,U0066,Dryer Sheets,Laundry,Breeze,1,6.53,6.53,False
I0002679,O000550,U0066,Floor Cleaner,Cleaning Supplies,Giant Brand,3,7.83,23.49,False
I0002680,O000550,U0066,Trash Bags,Cleaning Supplies,Cif,2,20.79,41.58,False
I0002681,O000550,U0066,Sponge,Cleaning Supplies,Dettol,3,2.26,6.78,False
I0002682,O000550,U0066,Scrubbing Brush,Cleaning Supplies,Dettol,2,8.57,17.14,True
I0002683,O000550,U0066,Trash Bags,Cleaning Supplies,Giant Brand,1,10.74,10.74,False
I0002684,O000551,U0066,Bar Soap,Toiletries and Personal Care,Nivea,2,13.48,26.96,False
I0002685,O000551,U0066,Glass Cleaner,Cleaning Supplies,Giant Brand,1,4.26,4.26,False
I0002686,O000551,U0066,Disinfectant Wipes,Cleaning Supplies,Mr Muscle,2,5.91,11.82,False
I0002687,O000551,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Cif,1,18.97,18.97,False
I0002688,O000552,U0066,Multi-Purpose Spray,Cleaning Supplies,Cif,1,2.93,2.93,True
I0002689,O000552,U0066,Multi-Purpose Spray,Cleaning Supplies,Mr Muscle,3,18.29,54.87,False
I0002690,O000552,U0066,Toilet Bowl Cleaner,Cleaning Supplies,Giant Brand,1,1.58,1.58,False
I0002691,O000552,U0066,Washing Machine Cleaner,Laundry,Dynamo,1,7.42,7.42,False
I0002692,O000553,U0067,Shaving Cream,Toiletries and Personal Care,Nivea,3,16.25,48.75,False
I0002693,O000553,U0067,Mouthwash,Toiletries and Personal Care,Pantene,2,18.94,37.88,False
I0002694,O000553,U0067,Shaving Cream,Toiletries and Personal Care,Gatsby,2,18.89,37.78,False
I0002695,O000553,U0067,Razor,Toiletries and Personal Care,Gatsby,2,8.55,17.1,False
I0002696,O000553,U0067,Sanitary Pads,Baby and Family Care,Kotex,2,12.78,25.56,False
I0002697,O000553,U0067,Fabric Softener,Laundry,Dynamo,3,20.67,62.01,False
I0002698,O000553,U0067,Sunscreen,Toiletries and Personal Care,Pantene,1,11.71,11.71,False
I0002699,O000553,U0067,Conditioner,Toiletries and Personal Care,Darlie,1,23.34,23.34,False
I0002700,O000554,U0067,Ironing Board Cover,Laundry,Vanish,3,7.59,22.77,False
I0002701,O000554,U0067,Panty Liners,Baby and Family Care,Johnson and Johnson,1,24.36,24.36,True
I0002702,O000555,U0067,Bleach,Cleaning Supplies,Mr Muscle,1,9.11,9.11,True
I0002703,O000555,U0067,Laundry Detergent,Laundry,Breeze,2,10.31,20.62,False
I0002704,O000555,U0067,Conditioner,Toiletries and Personal Care,Nivea,3,7.92,23.76,False
I0002705,O000555,U0067,Cotton Buds,Toiletries and Personal Care,Dove,1,2.88,2.88,True
I0002706,O000555,U0067,Dish Rack,Kitchen Essentials,Sunlight,1,18.1,18.1,False
I0002707,O000555,U0067,Deodorant,Toiletries and Personal Care,Pantene,1,16.84,16.84,False
I0002708,O000555,U0067,Conditioner,Toiletries and Personal Care,Dove,1,24.08,24.08,False
I0002709,O000555,U0067,Bar Soap,Toiletries and Personal Care,Nivea,1,13.18,13.18,False
I0002710,O000556,U0068,Cling Wrap,Kitchen Essentials,Scotch-Brite,2,8.82,17.64,False
I0002711,O000556,U0068,Mouthwash,Toiletries and Personal Care,Dove,1,8.42,8.42,True
I0002712,O000556,U0068,Moisturiser,Toiletries and Personal Care,Nivea,1,14.46,14.46,False
I0002713,O000556,U0068,Shaving Cream,Toiletries and Personal Care,Darlie,1,16.27,16.27,False
I0002714,O000556,U0068,Deodorant,Toiletries and Personal Care,Nivea,1,8.24,8.24,False
I0002715,O000556,U0068,Cotton Buds,Toiletries and Personal Care,Dove,1,12.42,12.42,True
I0002716,O000556,U0068,Floss,Toiletries and Personal Care,Darlie,1,2.76,2.76,True
I0002717,O000556,U0068,Body Wash,Toiletries and Personal Care,Darlie,1,2.2,2.2,False
I0002718,O000557,U0068,Cotton Buds,Toiletries and Personal Care,Gatsby,2,3.11,6.22,True
I0002719,O000557,U0068,Cotton Buds,Toiletries and Personal Care,Colgate,3,18.31,54.93,True
I0002720,O000557,U0068,Sunscreen,Toiletries and Personal Care,Colgate,1,23.96,23.96,False
I0002721,O000558,U0068,Wet Wipes,Baby and Family Care,Johnson and Johnson,3,5.68,17.04,True
I0002722,O000558,U0068,Bar Soap,Toiletries and Personal Care,Gatsby,2,10.5,21.0,False
I0002723,O000558,U0068,Conditioner,Toiletries and Personal Care,Colgate,1,1.66,1.66,False
I0002724,O000558,U0068,Cling Wrap,Kitchen Essentials,Scotch-Brite,3,8.76,26.28,False
I0002725,O000558,U0068,Toothpaste,Toiletries and Personal Care,Nivea,2,3.45,6.9,False
I0002726,O000559,U0068,Scouring Pad,Kitchen Essentials,Scotch-Brite,2,17.2,34.4,True
I0002727,O000559,U0068,Shampoo,Toiletries and Personal Care,Nivea,2,21.41,42.82,False
I0002728,O000559,U0068,Toothpaste,Toiletries and Personal Care,Gatsby,2,23.89,47.78,False
I0002729,O000559,U0068,Conditioner,Toiletries and Personal Care,Nivea,2,22.27,44.54,False
I0002730,O000560,U0068,Baby Wipes,Baby and Family Care,Kotex,2,12.62,25.24,False
I0002731,O000560,U0068,Dish Soap,Kitchen Essentials,Sunlight,3,6.38,19.14,True
I0002732,O000560,U0068,Cotton Buds,Toiletries and Personal Care,Dove,3,8.63,25.89,False
I0002733,O000560,U0068,Sponge,Cleaning Supplies,Cif,1,8.86,8.86,False
I0002734,O000560,U0068,Shampoo,Toiletries and Personal Care,Colgate,3,11.35,34.05,False
I0002735,O000560,U0068,Body Wash,Toiletries and Personal Care,Dove,1,3.54,3.54,False
I0002736,O000560,U0068,Toothbrush,Toiletries and Personal Care,Nivea,3,19.15,57.45,True
I0002737,O000560,U0068,Moisturiser,Toiletries and Personal Care,Pantene,1,24.29,24.29,False
I0002738,O000561,U0068,Conditioner,Toiletries and Personal Care,Dove,1,17.26,17.26,False
I0002739,O000561,U0068,Clothespins,Laundry,Attack,1,13.98,13.98,False
I0002740,O000561,U0068,Shaving Cream,Toiletries and Personal Care,Darlie,1,8.71,8.71,False
I0002741,O000561,U0068,Toothbrush,Toiletries and Personal Care,Nivea,3,20.45,61.35,False
I0002742,O000562,U0068,Shampoo,Toiletries and Personal Care,Darlie,2,7.6,15.2,False
